DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
BUD;2023-05-31;11:20;2023-05-31;11:34;2A;A01;DP;Flight Departed;VIE;2023-05-31;12:10;2023-05-31;12:16;3;ARS;LD;Flight Landed;OS;714;E95;LD;Flight Landed
BUD;2023-05-31;13:25;2023-05-31;13:56;2A;A02;DP;Flight Departed;MUC;2023-05-31;14:45;2023-05-31;15:13;2;T02S;LD;Flight Landed;LH;1677;32A;LD;Flight Landed
BUD;2023-05-31;14:35;2023-05-31;14:49;2A;A05;DP;Flight Departed;ZRH;2023-05-31;16:15;2023-05-31;16:20;;;LD;Flight Landed;LX;2255;223;LD;Flight Landed
BUD;2023-05-31;16:50;2023-05-31;16:50;2A;A01;DP;Flight Departed;VIE;2023-05-31;17:40;2023-05-31;17:34;3;F22A;LD;Flight Landed;OS;722;E95;LD;Flight Landed
BUD;2023-05-31;17:30;2023-05-31;18:07;2A;A02;DP;Flight Departed;MUC;2023-05-31;18:50;2023-05-31;19:10;2;G44;LD;Flight Landed;LH;1679;32V;LD;Flight Landed
BUD;2023-05-31;18:00;2023-05-31;18:18;2A;A02;DP;Flight Departed;BRU;2023-05-31;20:05;2023-05-31;20:24;;;LD;Flight Landed;SN;2826;319;LD;Flight Landed
BUD;2023-05-31;18:50;2023-05-31;19:02;2A;A05;DP;Flight Departed;FRA;2023-05-31;20:35;2023-05-31;20:38;1;Area A;LD;Flight Landed;LH;1341;321;LD;Flight Landed
BUD;2023-05-31;19:55;2023-05-31;20:01;2A;A05;DP;Flight Departed;ZRH;2023-05-31;21:30;2023-05-31;21:29;;;LD;Flight Landed;2L;2259;290;LD;Flight Landed
BUD;2023-05-31;20:15;2023-05-31;20:11;2A;;DP;Flight Departed;DUS;2023-05-31;22:10;2023-05-31;21:56;;A68I;LD;Flight Landed;EW;9783;320;LD;Flight Landed
BUD;2023-05-31;20:35;2023-05-31;21:00;2A;;DP;Flight Departed;HAM;2023-05-31;22:20;2023-05-31;22:42;1;;LD;Flight Landed;EW;7783;32A;LD;Flight Landed
BUD;2023-05-31;20:50;2023-05-31;20:56;2A;;DP;Flight Departed;CGN;2023-05-31;22:40;2023-05-31;22:35;1;C88;LD;Flight Landed;EW;789;32A;LD;Flight Landed
BUD;2023-05-31;21:30;2023-05-31;21:14;2A;;DP;Flight Departed;STR;2023-05-31;23:05;2023-05-31;22:39;1;;LD;Flight Landed;EW;2785;32A;LD;Flight Landed
FKB;2023-05-31;11:15;2023-05-31;11:20;;;DP;Flight Departed;PMI;2023-05-31;13:10;2023-05-31;13:15;;;LD;Flight Landed;E6;6805;32A;LD;Flight Landed
DEB;2023-05-31;16:55;2023-05-31;17:12;;002;DP;Flight Departed;MUC;2023-05-31;18:20;2023-05-31;18:41;2;G81;LD;Flight Landed;CL;1687;CR9;LD;Flight Landed
HAJ;2023-05-31;04:25;2023-05-31;04:31;;;DP;Flight Departed;SKG;2023-05-31;07:55;2023-05-31;08:03;;;LD;Flight Landed;E6;3652;32A;LD;Flight Landed
HAJ;2023-05-31;06:00;2023-05-31;06:01;;A05;DP;Flight Departed;FRA;2023-05-31;06:55;2023-05-31;06:58;1;B10;LD;Flight Landed;LH;049;32A;LD;Flight Landed
