FlightScheduleID,DepAirportCode,DepScheduledTimeLocal,ArrAirportCode,ArrScheduledTimeLocal,Terminal,AirlineID,FlightNumber,AircraftCode,DaysOfOperation,Effective,Expiration
784,FRA,2023-04-22T22:00,XER,2023-04-23T00:30,,LH,3762,BUS,56,2023-04-22,2023-04-28
785,FRA,2023-04-22T16:55,SZG,2023-04-22T17:50,,LH,1106,CR9,6,2023-04-22,2023-04-22
786,FRA,2023-04-22T16:55,SZG,2023-04-22T17:50,,LH,1106,CR9,26,2023-04-22,2023-04-29
787,FRA,2023-04-22T21:50,SZG,2023-04-22T22:45,,LH,1108,32A,6,2023-04-22,2023-04-29
788,FRA,2023-04-22T21:50,SZG,2023-04-22T22:45,,LH,1108,32A,6,2023-04-22,2023-04-22
789,FRA,2023-04-23T12:05,TFS,2023-04-23T16:00,,LH,4380,32A,6,2023-04-22,2023-04-22
790,MUC,2023-04-22T22:00,TIA,2023-04-22T23:40,,LH,1714,32A,6,2023-04-22,2023-04-22
791,MUC,2023-04-22T21:20,TLS,2023-04-22T23:05,,LH,2222,32Q,6,2023-04-22,2023-04-22
792,FRA,2023-04-22T17:00,TRN,2023-04-22T18:15,,LH,9524,E95,26,2023-04-22,2023-04-29
793,MUC,2023-04-22T21:55,TRN,2023-04-22T23:10,,LH,9476,E95,6,2023-04-22,2023-04-22
794,FRA,2023-04-22T21:15,TRS,2023-04-22T22:25,,LH,9572,E90,26,2023-04-22,2023-04-29
795,FRA,2023-04-22T21:15,TRS,2023-04-22T22:25,,LH,9572,E90,6,2023-04-22,2023-05-06
796,MUC,2023-04-22T20:10,TSR,2023-04-22T22:35,,LH,1660,E95,6,2023-04-22,2023-04-22
797,FRA,2023-04-23T09:10,TSR,2023-04-23T11:55,,LH,1470,E90,6,2023-04-22,2023-04-22
798,FRA,2023-04-22T21:10,VCE,2023-04-22T22:25,,LH,332,321,6,2023-04-22,2023-04-22
799,MUC,2023-04-22T18:40,VCE,2023-04-22T19:40,,LH,9452,E95,6,2023-04-22,2023-04-22
800,FRA,2023-04-22T17:20,VIE,2023-04-22T18:45,3,LH,6336,E95,6,2023-04-22,2023-04-22
801,FRA,2023-04-22T18:10,VIE,2023-04-22T19:35,3,LH,1242,321,6,2023-04-22,2023-04-22
802,FRA,2023-04-22T19:30,VIE,2023-04-22T20:55,3,LH,6332,320,6,2023-04-22,2023-04-22
803,FRA,2023-04-23T09:45,VLC,2023-04-23T12:05,,LH,1160,32N,6,2023-04-22,2023-04-22
804,MUC,2023-04-22T19:45,VNO,2023-04-22T22:45,,LH,4450,223,6,2023-04-22,2023-04-22
805,FRA,2023-04-22T20:50,VNO,2023-04-22T23:50,,LH,888,32N,6,2023-04-22,2023-04-29
806,FRA,2023-04-23T10:05,VNO,2023-04-23T13:05,,LH,886,321,6,2023-04-22,2023-04-22
807,FRA,2023-04-23T20:40,VNO,2023-04-23T23:40,,LH,888,321,6,2023-04-22,2023-04-22
808,FRA,2023-04-22T21:10,VRN,2023-04-22T22:20,,LH,9510,E95,26,2023-04-22,2023-04-29
809,FRA,2023-04-22T21:10,VRN,2023-04-22T22:20,,LH,9510,E95,6,2023-04-22,2023-04-29
810,MUC,2023-04-22T22:00,WRO,2023-04-22T23:05,,LH,1634,CR9,6,2023-04-22,2023-04-22
811,FRA,2023-04-22T20:10,WRO,2023-04-22T21:20,,LH,1374,CR9,26,2023-04-22,2023-04-29
812,FRA,2023-04-22T18:42,XHJ,2023-04-22T20:16,,LH,3542,TRS,26,2023-04-22,2023-04-29
813,FRA,2023-04-23T06:42,XHJ,2023-04-23T08:17,,LH,3530,TRS,6,2023-04-22,2023-04-22
814,FRA,2023-04-22T17:01,XIR,2023-04-22T21:38,,LH,3738,TRS,26,2023-04-22,2023-04-25
815,FRA,2023-04-22T19:01,XIR,2023-04-22T23:38,,LH,3740,TRS,26,2023-04-22,2023-04-25
816,FRA,2023-04-23T11:01,XIR,2023-04-23T15:38,,LH,3732,TRS,6,2023-04-22,2023-04-22
817,FRA,2023-04-22T17:01,XIT,2023-04-22T20:24,,LH,3738,TRS,26,2023-04-22,2023-04-25
818,FRA,2023-04-22T19:01,XIT,2023-04-22T22:24,,LH,3740,TRS,26,2023-04-22,2023-04-25
819,FRA,2023-04-23T11:01,XIT,2023-04-23T14:24,,LH,3732,TRS,6,2023-04-22,2023-04-22
820,FRA,2023-04-22T20:45,ZAG,2023-04-22T22:05,,LH,6002,319,6,2023-04-22,2023-04-22
821,MUC,2023-04-22T21:15,ZAG,2023-04-22T22:15,,LH,5998,320,6,2023-04-22,2023-04-22
822,FRA,2023-04-22T19:07,ZMB,2023-04-23T00:53,,LH,3664,TRS,6,2023-04-22,2023-04-22
823,FRA,2023-04-22T17:07,ZMB,2023-04-22T22:51,,LH,3660,TRS,26,2023-04-22,2023-04-29
824,FRA,2023-04-23T07:07,ZMB,2023-04-23T12:54,,LH,3640,TRS,6,2023-04-22,2023-04-22
825,FRA,2023-04-22T17:07,ZPE,2023-04-22T20:51,,LH,3660,TRS,26,2023-04-22,2023-04-29
826,FRA,2023-04-22T19:07,ZPE,2023-04-22T22:45,,LH,3664,TRS,26,2023-04-22,2023-04-29
827,MRS,2023-04-22T10:45,FRA,2023-04-22T12:25,1,LH,1087,32A,6,2023-04-22,2023-04-22
828,CDG,2023-04-23T08:00,MUC,2023-04-23T09:30,2,LH,2227,32A,6,2023-04-22,2023-04-29
829,MUC,2023-04-23T10:40,AGP,2023-04-23T13:40,,LH,1832,32Q,6,2023-04-22,2023-04-29
830,FRA,2023-04-22T13:45,ARN,2023-04-22T15:50,5,LH,806,320,6,2023-04-22,2023-04-22
831,FRA,2023-04-22T16:05,ARN,2023-04-22T18:10,5,LH,804,320,6,2023-04-22,2023-04-22
832,FRA,2023-04-22T19:25,ARN,2023-04-22T21:30,5,LH,844,319,6,2023-04-22,2023-04-22
833,MRS,2023-04-22T17:45,MUC,2023-04-22T19:20,2,LH,2265,CRK,36,2023-04-22,2023-04-29
834,MUC,2023-04-22T21:30,ARN,2023-04-22T23:40,5,LH,2420,32N,36,2023-04-22,2023-04-29
835,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,2346,2023-04-22,2023-04-29
836,MUC,2023-04-22T21:30,ARN,2023-04-22T23:40,5,LH,2420,32N,2346,2023-04-22,2023-04-29
837,FRA,2023-04-22T16:55,BRE,2023-04-22T17:50,,LH,356,CR9,6,2023-04-22,2023-04-22
838,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,123456,2023-04-22,2023-04-29
839,MUC,2023-04-22T15:55,BRI,2023-04-22T17:30,,LH,9470,E95,123456,2023-04-22,2023-04-29
840,MUC,2023-04-23T10:50,BRI,2023-04-23T12:25,,LH,9468,E95,6,2023-04-22,2023-04-29
841,LUX,2023-04-23T06:20,FRA,2023-04-23T07:10,1,LH,399,CR9,6,2023-04-22,2023-04-22
842,CDG,2023-04-23T09:35,FRA,2023-04-23T10:50,1,LH,1027,32Q,6,2023-04-22,2023-04-22
843,MRS,2023-04-22T18:40,FRA,2023-04-22T20:20,1,LH,1089,320,23456,2023-04-22,2023-04-29
844,FRA,2023-04-23T07:05,BSL,2023-04-23T07:50,,LH,1200,CR9,23456,2023-04-22,2023-04-29
845,MUC,2023-04-22T22:25,BUD,2023-04-22T23:40,2A,LH,1682,32A,36,2023-04-22,2023-04-29
846,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,356,2023-04-22,2023-04-29
847,MUC,2023-04-22T22:25,BUD,2023-04-22T23:40,2A,LH,1682,32A,356,2023-04-22,2023-04-29
848,FRA,2023-04-22T16:15,CDG,2023-04-22T17:30,1,LH,1040,321,6,2023-04-22,2023-04-22
849,MUC,2023-04-22T19:25,CDG,2023-04-22T21:05,1,LH,2236,32A,6,2023-04-22,2023-04-29
850,FRA,2023-04-22T21:40,CDG,2023-04-22T22:55,1,LH,1052,321,6,2023-04-22,2023-04-22
851,FRA,2023-04-22T14:42,QKL,2023-04-22T15:33,,LH,3538,TRS,6,2023-04-22,2023-04-22
852,FRA,2023-04-22T15:07,QKL,2023-04-22T16:05,,LH,3618,TRS,6,2023-04-22,2023-04-22
853,MUC,2023-04-22T16:20,CGN,2023-04-22T17:25,1,LH,1982,CR9,6,2023-04-22,2023-04-22
854,MRS,2023-04-22T17:45,MUC,2023-04-22T19:20,2,LH,2265,CRK,136,2023-04-22,2023-04-29
855,MUC,2023-04-22T22:00,CLJ,2023-04-23T00:40,,LH,1672,E95,136,2023-04-22,2023-04-29
856,MUC,2023-04-22T22:00,CLJ,2023-04-23T00:40,,LH,1672,E95,123456,2023-04-22,2023-04-29
857,FRA,2023-04-22T17:00,CPH,2023-04-22T18:20,2,LH,830,32A,6,2023-04-22,2023-04-22
858,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,56,2023-04-22,2023-04-28
859,MUC,2023-04-22T17:10,CPH,2023-04-22T18:45,2,LH,2442,319,56,2023-04-22,2023-04-28
860,FRA,2023-04-22T16:20,DBV,2023-04-22T18:10,,LH,4296,32A,6,2023-04-22,2023-04-22
861,MRS,2023-04-23T07:55,MUC,2023-04-23T09:30,2,LH,2261,E95,6,2023-04-22,2023-04-22
862,FRA,2023-04-22T22:15,DRS,2023-04-22T23:10,,LH,216,32A,6,2023-04-22,2023-04-22
863,MRS,2023-04-22T18:40,FRA,2023-04-22T20:20,1,LH,1089,320,2346,2023-04-22,2023-04-27
864,FRA,2023-04-22T21:10,DUB,2023-04-22T22:15,1,LH,982,320,2346,2023-04-22,2023-04-27
865,MRS,2023-04-22T18:40,FRA,2023-04-22T20:20,1,LH,1089,320,236,2023-04-22,2023-04-26
866,FRA,2023-04-23T07:20,DUB,2023-04-23T08:25,1,LH,976,319,236,2023-04-22,2023-04-26
867,FRA,2023-04-22T13:25,DUS,2023-04-22T14:10,,LH,78,32A,6,2023-04-22,2023-04-22
868,FRA,2023-04-22T14:21,QDU,2023-04-22T15:36,,LH,3514,TRS,6,2023-04-22,2023-04-22
869,FRA,2023-04-22T15:07,QDU,2023-04-22T16:32,,LH,3618,TRS,6,2023-04-22,2023-04-22
870,FRA,2023-04-22T15:21,QDU,2023-04-22T16:39,,LH,3516,TRS,6,2023-04-22,2023-04-22
871,FRA,2023-04-22T16:22,QDU,2023-04-22T17:36,,LH,3518,TRS,6,2023-04-22,2023-04-22
872,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,16,2023-04-22,2023-04-24
873,MUC,2023-04-22T16:30,DUS,2023-04-22T17:40,,LH,2020,319,16,2023-04-22,2023-04-24
874,FRA,2023-04-22T21:45,EDI,2023-04-22T22:40,,LH,1526,32N,2346,2023-04-22,2023-04-29
875,FRA,2023-04-22T14:41,XIU,2023-04-22T17:07,,LH,3722,TRS,6,2023-04-22,2023-04-22
876,FRA,2023-04-22T15:01,XIU,2023-04-22T17:38,,LH,3736,TRS,6,2023-04-22,2023-04-22
877,FRA,2023-04-22T19:01,XIU,2023-04-22T21:38,,LH,3740,TRS,6,2023-04-22,2023-04-22
878,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,126,2023-04-22,2023-04-25
879,MUC,2023-04-22T16:45,FCO,2023-04-22T18:10,1,LH,1870,32A,126,2023-04-22,2023-04-25
880,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,46,2023-04-22,2023-04-27
881,MUC,2023-04-22T19:35,FCO,2023-04-22T21:00,1,LH,1872,32A,46,2023-04-22,2023-04-27
882,MRS,2023-04-22T18:40,FRA,2023-04-22T20:20,1,LH,1089,320,26,2023-04-22,2023-04-29
883,FRA,2023-04-23T07:51,KJR,2023-04-23T08:58,,LH,3430,TRS,56,2023-04-22,2023-04-28
884,FRA,2023-04-22T13:15,FMO,2023-04-22T14:00,,LH,64,CR9,6,2023-04-22,2023-04-22
885,MUC,2023-04-22T17:00,FRA,2023-04-22T18:00,1,LH,115,789,123456,2023-04-22,2023-04-29
886,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,1346,2023-04-22,2023-04-29
887,MUC,2023-04-22T18:00,FRA,2023-04-22T19:00,1,LH,117,321,1346,2023-04-22,2023-04-29
888,MUC,2023-04-22T19:00,FRA,2023-04-22T20:00,1,LH,119,32A,6,2023-04-22,2023-04-22
889,MUC,2023-04-22T20:10,GDN,2023-04-22T21:40,,LH,1646,CRK,136,2023-04-22,2023-04-29
890,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,136,2023-04-22,2023-04-29
891,MUC,2023-04-22T20:05,GOT,2023-04-22T21:55,,LH,2432,32A,136,2023-04-22,2023-04-29
892,MUC,2023-04-22T20:05,GOT,2023-04-22T21:55,,LH,2432,32A,123456,2023-04-22,2023-04-29
893,MRS,2023-04-22T18:40,FRA,2023-04-22T20:20,1,LH,1089,320,23456,2023-04-22,2023-04-28
894,FRA,2023-04-22T22:05,GRZ,2023-04-22T23:20,,LH,1266,320,23456,2023-04-22,2023-04-28
895,MUC,2023-04-23T18:45,GWT,2023-04-23T20:15,,LH,2184,319,6,2023-04-22,2023-04-29
896,FRA,2023-04-22T15:00,HAM,2023-04-22T16:05,2,LH,20,32A,6,2023-04-22,2023-04-22
897,FRA,2023-04-22T16:00,HAM,2023-04-22T17:05,2,LH,22,32A,6,2023-04-22,2023-04-22
898,FRA,2023-04-22T17:00,HAM,2023-04-22T18:05,2,LH,24,32N,6,2023-04-22,2023-04-22
899,MUC,2023-04-22T17:15,HAM,2023-04-22T18:30,2,LH,2068,32Q,6,2023-04-22,2023-04-22
900,MUC,2023-04-22T20:10,HEL,2023-04-22T23:40,,LH,2466,32N,123456,2023-04-22,2023-04-29
901,MUC,2023-04-22T20:10,HEL,2023-04-22T23:40,,LH,2466,32N,136,2023-04-22,2023-04-29
902,MRS,2023-04-22T18:40,FRA,2023-04-22T20:20,1,LH,1089,320,3456,2023-04-22,2023-04-29
903,FRA,2023-04-22T21:45,HEL,2023-04-23T01:05,,LH,854,32N,3456,2023-04-22,2023-04-29
904,FRA,2023-04-22T21:15,INN,2023-04-22T22:25,,LH,6918,E95,6,2023-04-22,2023-04-29
905,FRA,2023-04-22T21:50,KEF,2023-04-22T23:30,,LH,868,32N,356,2023-04-22,2023-04-28
906,MUC,2023-04-22T22:00,KRK,2023-04-22T23:20,,LH,1626,320,46,2023-04-22,2023-04-27
907,FRA,2023-04-22T21:20,KTW,2023-04-22T22:45,,LH,9488,E90,23456,2023-04-22,2023-04-29
908,FRA,2023-04-22T13:45,LEJ,2023-04-22T14:40,,LH,158,E90,6,2023-04-22,2023-04-22
909,FRA,2023-04-22T14:00,LHR,2023-04-22T14:40,2,LH,908,32N,6,2023-04-22,2023-04-22
910,FRA,2023-04-22T15:00,LHR,2023-04-22T15:40,2,LH,910,32N,6,2023-04-22,2023-04-22
911,FRA,2023-04-22T16:00,LHR,2023-04-22T16:40,2,LH,914,32N,6,2023-04-22,2023-04-22
912,MUC,2023-04-22T16:05,LHR,2023-04-22T17:05,2,LH,2478,32A,6,2023-04-22,2023-04-22
913,MUC,2023-04-22T17:25,LHR,2023-04-22T18:25,2,LH,2486,32N,123456,2023-04-22,2023-04-29
914,FRA,2023-04-22T21:05,LIN,2023-04-22T22:15,,LH,278,321,6,2023-04-22,2023-04-22
915,MUC,2023-04-22T19:25,LIS,2023-04-22T21:40,1,LH,1780,321,46,2023-04-22,2023-04-27
916,FRA,2023-04-22T19:40,LIS,2023-04-22T21:50,1,LH,6956,32Q,6,2023-04-22,2023-04-22
917,MUC,2023-04-22T20:00,LIS,2023-04-22T22:20,1,LH,6992,321,6,2023-04-22,2023-04-22
918,MUC,2023-04-23T11:35,LJU,2023-04-23T12:30,,LH,1696,CR9,6,2023-04-22,2023-04-29
919,FRA,2023-04-23T12:10,LJU,2023-04-23T13:20,,LH,1462,CR9,6,2023-04-22,2023-04-22
920,MUC,2023-04-22T18:35,LUX,2023-04-22T19:35,,LH,2322,CR9,123456,2023-04-22,2023-04-29
921,FRA,2023-04-22T13:30,MAD,2023-04-22T16:00,2,LH,1114,32A,6,2023-04-22,2023-04-22
922,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,26,2023-04-22,2023-04-29
923,MUC,2023-04-22T19:30,MAD,2023-04-22T22:10,2,LH,1806,32A,26,2023-04-22,2023-04-29
924,MRS,2023-04-22T18:40,FRA,2023-04-22T20:20,1,LH,1089,320,246,2023-04-22,2023-04-27
925,FRA,2023-04-23T07:40,MAN,2023-04-23T08:20,1,LH,940,319,6,2023-04-22,2023-05-06
926,FRA,2023-04-22T15:15,MUC,2023-04-22T16:10,2,LH,110,789,6,2023-04-22,2023-04-22
927,FRA,2023-04-22T13:34,ZMU,2023-04-22T17:06,,LH,3470,TRS,6,2023-04-22,2023-04-22
928,FRA,2023-04-22T16:15,MUC,2023-04-22T17:10,2,LH,112,321,6,2023-04-22,2023-04-22
929,FRA,2023-04-22T14:34,ZMU,2023-04-22T18:07,,LH,3472,TRS,6,2023-04-22,2023-04-22
930,FRA,2023-04-22T17:15,MUC,2023-04-22T18:10,2,LH,114,32A,6,2023-04-22,2023-04-22
931,FRA,2023-04-22T13:25,NUE,2023-04-22T14:05,,LH,144,E90,6,2023-04-22,2023-04-22
932,FRA,2023-04-22T17:00,NUE,2023-04-22T17:40,,LH,148,CR9,6,2023-04-22,2023-04-22
933,FRA,2023-04-22T15:34,ZAQ,2023-04-22T18:00,,LH,3474,TRS,6,2023-04-22,2023-04-22
934,FRA,2023-04-22T16:34,ZAQ,2023-04-22T19:00,,LH,3476,TRS,6,2023-04-22,2023-04-22
935,MUC,2023-04-22T21:30,OPO,2023-04-22T23:25,,LH,1788,32N,136,2023-04-22,2023-04-29
936,MUC,2023-04-22T21:30,OPO,2023-04-22T23:25,,LH,1788,32N,123456,2023-04-22,2023-04-29
937,MUC,2023-04-22T15:55,OSL,2023-04-22T18:05,,LH,2454,320,6,2023-04-22,2023-04-22
938,MRS,2023-04-22T17:45,MUC,2023-04-22T19:20,2,LH,2265,CRK,36,2023-04-22,2023-04-26
939,MUC,2023-04-22T20:05,OSL,2023-04-22T22:15,,LH,2456,32A,36,2023-04-22,2023-04-26
940,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,36,2023-04-22,2023-04-26
941,MUC,2023-04-22T21:50,OTP,2023-04-23T00:45,,LH,1654,319,123456,2023-04-22,2023-04-29
942,MUC,2023-04-22T21:50,OTP,2023-04-23T00:45,,LH,1654,319,136,2023-04-22,2023-04-29
943,MUC,2023-04-22T22:20,PAD,2023-04-22T23:20,,LH,2182,CR9,136,2023-04-22,2023-04-29
944,MUC,2023-04-22T22:20,PAD,2023-04-22T23:20,,LH,2182,CR9,123456,2023-04-22,2023-04-29
945,FRA,2023-04-22T13:10,PMI,2023-04-22T15:15,,LH,1158,321,6,2023-04-22,2023-04-22
946,FRA,2023-04-22T16:15,PMI,2023-04-22T18:20,,LH,4306,32A,6,2023-04-22,2023-04-22
947,MRS,2023-04-22T18:40,FRA,2023-04-22T20:20,1,LH,1089,320,2356,2023-04-22,2023-04-29
948,FRA,2023-04-22T21:20,POZ,2023-04-22T22:35,,LH,1380,CR9,2356,2023-04-22,2023-04-29
949,MUC,2023-04-22T22:25,POZ,2023-04-22T23:35,,LH,1640,CR9,123456,2023-04-22,2023-04-29
950,MUC,2023-04-22T22:25,POZ,2023-04-22T23:35,,LH,1640,CR9,136,2023-04-22,2023-04-29
951,FRA,2023-04-22T17:21,QDU,2023-04-22T18:36,,LH,3520,TRS,6,2023-04-22,2023-04-22
952,FRA,2023-04-22T18:21,QDU,2023-04-22T19:44,,LH,3522,TRS,6,2023-04-22,2023-04-22
953,FRA,2023-04-22T16:42,QKL,2023-04-22T17:33,,LH,3540,TRS,6,2023-04-22,2023-04-22
954,FRA,2023-04-22T17:07,QKL,2023-04-22T18:04,,LH,3622,TRS,6,2023-04-22,2023-04-22
955,FRA,2023-04-22T13:29,QUL,2023-04-22T16:06,,LH,3414,TRS,6,2023-04-22,2023-04-22
956,FRA,2023-04-22T16:09,QUL,2023-04-22T18:10,,LH,3558,TRS,6,2023-04-22,2023-04-22
957,FRA,2023-04-22T13:34,QWU,2023-04-22T15:04,,LH,3470,TRS,6,2023-04-22,2023-04-22
958,FRA,2023-04-22T14:34,QWU,2023-04-22T16:05,,LH,3472,TRS,6,2023-04-22,2023-04-22
959,FRA,2023-04-22T15:34,QWU,2023-04-22T17:04,,LH,3474,TRS,6,2023-04-22,2023-04-22
960,FRA,2023-04-22T16:34,QWU,2023-04-22T18:04,,LH,3476,TRS,6,2023-04-22,2023-04-22
961,MUC,2023-04-23T11:10,RZE,2023-04-23T12:35,,LH,1604,CR9,6,2023-04-22,2023-04-29
962,MUC,2023-04-22T22:25,SBZ,2023-04-23T01:00,,LH,1666,CR9,136,2023-04-22,2023-04-29
963,MUC,2023-04-22T22:25,SBZ,2023-04-23T01:00,,LH,1666,CR9,123456,2023-04-22,2023-04-29
964,MUC,2023-04-22T19:55,SKG,2023-04-22T22:55,,LH,5926,32N,123456,2023-04-22,2023-04-29
965,MUC,2023-04-23T10:20,SKG,2023-04-23T13:20,,LH,5930,32N,6,2023-04-22,2023-04-29
966,MUC,2023-04-23T10:15,SPU,2023-04-23T11:40,,LH,5992,DH4,6,2023-04-22,2023-04-29
967,FRA,2023-04-22T13:25,STR,2023-04-22T14:05,1,LH,130,E90,6,2023-04-22,2023-04-22
968,FRA,2023-04-22T13:29,ZWS,2023-04-22T15:02,,LH,3414,TRS,6,2023-04-22,2023-04-22
969,FRA,2023-04-22T15:24,ZWS,2023-04-22T16:38,,LH,3556,TRS,6,2023-04-22,2023-04-22
970,FRA,2023-04-22T15:27,ZWS,2023-04-22T16:41,,LH,3416,TRS,6,2023-04-22,2023-04-22
971,MUC,2023-04-22T16:00,STR,2023-04-22T16:45,1,LH,2148,CR9,136,2023-04-22,2023-04-29
972,FRA,2023-04-22T17:15,STR,2023-04-22T17:55,1,LH,132,E90,6,2023-04-22,2023-04-22
973,FRA,2023-04-22T17:07,ZWS,2023-04-22T18:34,,LH,3420,TRS,6,2023-04-22,2023-04-22
974,FRA,2023-04-22T22:00,XER,2023-04-23T00:30,,LH,3762,BUS,23456,2023-04-22,2023-04-29
975,MUC,2023-04-22T22:00,TIA,2023-04-22T23:40,,LH,1714,32A,136,2023-04-22,2023-04-29
976,MUC,2023-04-22T22:00,TIA,2023-04-22T23:40,,LH,1714,32A,123456,2023-04-22,2023-04-29
977,MUC,2023-04-22T20:10,TSR,2023-04-22T22:35,,LH,1660,E95,123456,2023-04-22,2023-04-29
978,MUC,2023-04-22T20:10,TSR,2023-04-22T22:35,,LH,1660,E95,136,2023-04-22,2023-04-29
979,MUC,2023-04-22T18:40,VCE,2023-04-22T19:40,,LH,9452,E95,123456,2023-04-22,2023-04-29
980,FRA,2023-04-22T13:40,VIE,2023-04-22T15:05,3,LH,6428,320,6,2023-04-22,2023-04-22
981,FRA,2023-04-22T16:15,VIE,2023-04-22T17:40,3,LH,6418,320,6,2023-04-22,2023-04-22
982,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,246,2023-04-22,2023-04-29
983,MUC,2023-04-22T19:45,VNO,2023-04-22T22:45,,LH,4450,223,246,2023-04-22,2023-04-29
984,FRA,2023-04-22T18:30,WAW,2023-04-22T20:05,,LH,1352,32A,6,2023-04-22,2023-04-22
985,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,1246,2023-04-22,2023-04-27
986,MUC,2023-04-22T19:35,WAW,2023-04-22T21:10,,LH,5722,E95,1246,2023-04-22,2023-04-27
987,FRA,2023-04-22T19:50,WAW,2023-04-22T21:35,,LH,5716,E90,6,2023-04-22,2023-04-22
988,MUC,2023-04-22T20:20,WAW,2023-04-22T21:50,,LH,1616,319,136,2023-04-22,2023-04-29
989,MUC,2023-04-22T20:20,WAW,2023-04-22T21:50,,LH,1616,319,123456,2023-04-22,2023-04-29
990,MUC,2023-04-22T22:00,WRO,2023-04-22T23:05,,LH,1634,CR9,123456,2023-04-22,2023-04-29
991,MUC,2023-04-22T22:00,WRO,2023-04-22T23:05,,LH,1634,CR9,136,2023-04-22,2023-04-29
992,FRA,2023-04-23T13:01,XIR,2023-04-23T17:38,,LH,3734,TRS,6,2023-04-22,2023-04-22
993,FRA,2023-04-22T17:34,ZAQ,2023-04-22T20:00,,LH,3480,TRS,6,2023-04-22,2023-04-22
994,FRA,2023-04-22T15:34,ZMU,2023-04-22T19:11,,LH,3474,TRS,6,2023-04-22,2023-04-22
995,FRA,2023-04-22T16:09,ZMU,2023-04-22T19:27,,LH,3558,TRS,6,2023-04-22,2023-04-22
996,FRA,2023-04-22T16:34,ZMU,2023-04-22T20:07,,LH,3476,TRS,6,2023-04-22,2023-04-22
997,FRA,2023-04-22T17:07,ZMU,2023-04-22T20:49,,LH,3420,TRS,6,2023-04-22,2023-04-22
998,FRA,2023-04-22T17:34,ZMU,2023-04-22T21:11,,LH,3480,TRS,6,2023-04-22,2023-04-22
999,FRA,2023-04-22T14:35,ZRH,2023-04-22T15:30,,LH,5738,221,6,2023-04-22,2023-04-22
1000,FRA,2023-04-22T16:30,ZRH,2023-04-22T17:20,,LH,1196,E90,6,2023-04-22,2023-04-22
1001,FRA,2023-04-22T18:25,ZRH,2023-04-22T19:15,,LH,1198,CR9,6,2023-04-22,2023-04-22
1002,MRS,2023-04-22T13:40,MUC,2023-04-22T15:15,2,LH,2263,E95,1256,2023-04-22,2023-04-29
1003,MUC,2023-04-22T18:40,ZRH,2023-04-22T19:30,,LH,2372,CR9,1256,2023-04-22,2023-04-29
1004,FRA,2023-04-22T17:24,ZWS,2023-04-22T18:38,,LH,3422,TRS,6,2023-04-22,2023-04-22
1005,TLS,2023-04-22T06:15,FRA,2023-04-22T08:10,1,LH,1101,320,56,2023-04-22,2023-04-28
1006,FRA,2023-04-22T12:10,GDN,2023-04-22T13:40,,LH,1376,CR9,56,2023-04-22,2023-04-28
1007,TLS,2023-04-22T06:15,FRA,2023-04-22T08:10,1,LH,1101,320,36,2023-04-22,2023-04-26
1008,FRA,2023-04-22T16:05,GDN,2023-04-22T17:35,,LH,1386,CR9,36,2023-04-22,2023-04-26
1009,FRA,2023-04-22T20:10,GDN,2023-04-22T21:40,,LH,1378,CR9,36,2023-04-22,2023-04-26
1010,TLS,2023-04-22T07:50,MUC,2023-04-22T09:35,2,LH,2217,32A,6,2023-04-22,2023-04-22
1011,MUC,2023-04-22T11:00,GDN,2023-04-22T12:30,,LH,1642,CRK,6,2023-04-22,2023-04-22
1012,TLS,2023-04-22T10:15,FRA,2023-04-22T12:05,1,LH,1095,320,6,2023-04-22,2023-04-22
1013,TLS,2023-04-22T13:30,MUC,2023-04-22T15:15,2,LH,2219,32N,6,2023-04-22,2023-04-29
1014,TLS,2023-04-22T14:40,FRA,2023-04-22T16:30,1,LH,1097,32A,136,2023-04-22,2023-04-29
1015,FRA,2023-04-22T20:10,GDN,2023-04-22T21:40,,LH,1378,CR9,136,2023-04-22,2023-04-29
1016,TLS,2023-04-22T06:15,FRA,2023-04-22T08:10,1,LH,1101,320,6,2023-04-22,2023-04-22
1017,FRA,2023-04-22T09:20,VIE,2023-04-22T10:40,3,LH,6404,320,6,2023-04-22,2023-04-22
1018,TLS,2023-04-22T06:15,FRA,2023-04-22T08:10,1,LH,1101,320,356,2023-04-22,2023-04-28
1019,FRA,2023-04-22T10:10,VIE,2023-04-22T11:35,3,LH,6328,320,356,2023-04-22,2023-04-28
